1843512254	ucdt	Nano-Regen Device 1 Description (14032) (DNT)
1844184946	ucdt	Test Group 10
1844405778	ucdt	AF-6 Shadow: Copper Medal
1844410910	ucdt	TIME WITH
1844608911	ucdt	This continent has been conquered by the combined might of the
1844719529	ucdt	Solstice VE3: Silver Medal
1844868275	ucdt	MANA Anti-Personnel Turret: Silver Medal
1845365874	ugdt	TA5 Oppressor
1845586706	ucdt	Increases the maximum ammo capacity of the weapon by 420 rounds.
1845590810	ucdt	Maggie's Test - Pew, pew, blah, blah
1845602491	ucdt	Apply the Shard camo pattern to your vehicle. TR use only.
1845625219	ucdt	Nanoweave Armor has been removed from your Infiltrator and its cert cost refunded.
1845630770	ucdt	Esamir Eastern Warpgate
1845642693	ucdt	Apply the single use Amerish Scrub camo pattern to your vehicle. VS use only. Single use camo can only be applied to one loadout one time and must be used on this character.
1845650450	ucdt	Apply the Cracked Earth camo pattern to your weapon. VS use only.
1846009934	ucdt	Capture and hold these points to take control of the region. A successful uplink must be maintained in order to complete the transfer of control.
1846063641	ucdt	Test Region 4
1846380422	ucdt	Flash PPA [Primary]
1846501005	ucdt	Stealth
1847070030	ucdt	Decreases the time taken to reload weapon by 0.4 seconds.
1847457154	ucdt	Hubcaps 013 (DNT)
1847486599	ucdt	Nuke Vehicle Camo
1847600146	ucdt	Apply the Roller Chain camo pattern to your vehicle. NC use only.
1847867083	ucdt	Noble Lineage Vehicle Decal
1848131643	ucdt	Anti-Vehicle Grenade: Copper Medal
1848170674	ucdt	Increases the maximum ammo capacity of the weapon by 13 shells.
1848496529	ucdt	M40 Fury
1848549930	ucdt	Increases the time required for seeking weapons to establish a lock by .75 second, reduces the mini-map auto-detect range of the vehicle to 116 meters and blocks enemy Engagement Radars.
1848628151	ucdt	Decreases the time taken to reload weapon by 0.12 seconds.
1848792325	ucdt	Part of the Cycler family, the T8 Chieftain carbine was designed for more easily controllable, user-friendly fire.
1848800696	ucdt	When engaged, the afterburner burns fuel to increase the Liberator's top speed.  An empty fuel tank regenerates in 21.7 seconds.
1848812776	ugdt	Harasser Fender VS005
1848826844	ucdt	Increases the maximum ammo capacity of the weapon by 600 rounds.
1848842478	ucdt	Friends currently online:
1848940917	ucdt	Large bulkhead doors sealed by magnetic locks. Defend the nearby console that controls the locks.
1848999465	ugdt	African Forest - Single Use
1849004995	ucdt	M60-A Bulldog: Copper Medal
1849174434	ucdt	VS Infiltrator shield 2 descrip
1849573898	ucdt	NFI-2000 Turbo 4
1849672550	ucdt	Pulsar: Gold Medal
1850170495	ucdt	Increases the maximum ammo capacity of the weapon by 23 shells.
1850221943	ucdt	 4x Laser Scope
1850349386	ucdt	Flash Bumper NC005
1850526818	ucdt	Failed to set squad member.
1850635205	ucdt	Increases the maximum ammo capacity of the weapon by 12 missiles.
1850699258	ucdt	Feldspar Armor Camo
1850755855	ucdt	VS: Vehicle - Customization - Star Promo
1850816403	ugdt	Ammunition Belt 4
1850858788	ucdt	Can only be activated if the driver is an Infiltrator.  Activate to cloak the Flash.  Cloaking the Flash makes it and the riders nearly invisible, but disables firing.  Lasts up to 30 seconds.
1850907790	ucdt	Apply the Cells camo pattern to your weapon. NC use only.
1851395004	ucdt	Spaceish Vehicle Camo
1851474168	ucdt	Allows the Infiltrator to use Claymore proximity mines.
1851632296	ugdt	Beta
1851852304	ucdt	Named for the pandemonium this highly modified plasma-core shotgun can cause in a surprise ambush, the Chaos' reputation as a very deadly flanking weapon has been well earned.
1851920600	ucdt	AOE Damage Resistance 3 Description (11573) (DNT)
1851937126	ucdt	NS-50 Mass Drivers: Copper Medal
1852089879	ucdt	Adds red chassis lights to the under carriage of the Prowler. TR use only.
1852114475	ucdt	This exclusive decal is granted to the world champions for Season 1 of PS2 Community Clash.
1852153188	ucdt	Sunderer Gunport [WIP]: Gold Medal
1852379335	ugdt	Jackpot Hood Ornament
1852485827	ucdt	Solstice Burst: Silver Medal
1852533135	ucdt	Hostile sniper spotted.
1852838835	ucdt	Weapon Camo
1852906855	ucdt	Icarus Jump Jets
1852986123	ucdt	Centauri: Copper Medal
1852994403	ugdt	Ripper Bumper
1852996829	ucdt	Valkyrie: Cockpit: DarkRed Glass
1853089175	ucdt	Shrike: Gold Medal
1853193933	ucdt	Binary
1853241404	ucdt	Adds Hubcaps TR002 to your Flash. (DNT)
1853244435	ucdt	Back Door Shield
1853312980	ucdt	Facilities with Generators and Spawn Control Units (SCU) may also have a status indicator if those generators have been destroyed.
1853415915	ucdt	TR Engineer Personal Shield Rank 1
1853428556	ucdt	Use to enter the Phalanx Turret by the terminal.
1853499323	ucdt	Customize your ground vehicle by adding a Gold Wings Hood Ornament. All factions can use this gear.
1853746028	ucdt	Lightning Skyguard [Primary]
1854178384	ucdt	White Vehicle Camo
1854239371	ucdt	Recon Weapon Camo
1854353807	ucdt	Adds orange chassis lights to the under carriage of the Magrider. VS use only.
1854391384	ucdt	Increases the top speed of the Lightning by 10 KPH.
1854728059	ugdt	Harasser Chrome Hyena X Bumper
1854970916	ucdt	Rocket Launcher lock-on Angle 3 Description
1855112787	ucdt	Increase the rate in which cloaking nanites regenerate by 10%.
1855149613	ucdt	PLACEHOLDER WEAPON NAME
1855253928	ucdt	Process Key
1855299244	ucdt	Mao Main Spawn Room
1855381263	ucdt	Increases the maximum ammo capacity of the weapon by 450 rounds.
1855431093	ucdt	Agent 4 Decal
1855598998	ucdt	Get cool perks, support the game, and fund spandex for Infiltrators.
1855599066	ucdt	Make your presence known with this high-pitch horn from Nanite Systems. Note: Requires keybinding. All factions can use this gear.
1855668801	ucdt	Apply the Matte White camo pattern to your armor.
1855819811	ucdt	Flash Chrome Bumper 001
1855951777	ugdt	Admin - Head Enforcer
1856010277	ucdt	Gauss Rifle Burst: Auraxium Medal
1856135666	ucdt	Nano-Efficient Cloaking Device 1
1856220571	ucdt	Fires rapid, accurate unguided plasma projectiles to destroy enemy vehicles
1856680490	ucdt	Liberator TR Certification Tree Description
1856824498	ucdt	M8 Pounder SKEP: Copper Medal
1856909970	ucdt	Lightning VS Certification Tree
1856991312	ugdt	Militant's Skull Helmet
1857122833	ucdt	External Fuel Tanks 3
1857179231	ucdt	Increases the Idle Timer on the Flash to 7 minutes.
1857224941	ucdt	Premium Passive CP Gain
1857226170	ucdt	Increases the maximum ammo capacity of the weapon by 18 rockets.
1857425053	ugdt	NC Smooth Voice Pack
1857531947	ucdt	Plasma Cutter: Copper Medal
1857592218	ucdt	Indar - Small Outpost - 13
1857824260	ucdt	Apply the single use Indar Dry Brush camo pattern to your vehicle. NC use only. Single use camo can only be applied to one loadout one time and must be used on this character.
1858106672	ucdt	4x Burst
1858165726	ucdt	Horns
1858247024	ucdt	Hold to activate your jetpack. This consumes energy while active and will recharge when not in use.
1858459831	ucdt	Katana Decal
1858462843	ucdt	Sing the song of your people to your enemies before flattening them. Note: Requires keybinding. All Factions can use this gear.
1858822017	ucdt	Customize your ground vehicle by adding a "G" Hood Ornament.
1858932736	ucdt	Add a new credit card to your account.
1858956296	ucdt	Increases the maximum ammo capacity of the weapon by 160 rounds.
1859035187	ucdt	Increases the maximum ammo capacity of the weapon by 500 rounds.
1859242604	ucdt	TAR Burst: Gold Medal
1859423246	ucdt	CAPTURE
1859646488	ucdt	"3" Gold Hood Ornament
1859703650	ucdt	FA1 Barrage: Auraxium Medal
1859844477	ucdt	Horus Helmet
1859974943	ucdt	Apply the single use Indar Dunes camo pattern to your weapon. VS use only. Single use camo can only be applied to one loadout one time and must be used on this character.
1860252102	ucdt	Valkyrie Yellow Lumifiber XW Trim
1860256963	ucdn	
1860310749	ucdt	Wearable by all non-Max classes. VS use only.
1860391202	ucdt	Unlock defense slot Certifications to increase the Galaxy's survivability on the field. Defense slot items can be equipped on the loadout screen.
1860408736	ucdt	Increases the maximum ammo capacity of the weapon by 210 rounds.
1860687022	ucdt	Orbital Strike Armor Decal
1860694819	ucdt	Common Sniper Rifle Description(Delete Me -BB)
1860732930	ucdt	20mm AP Cannon
1860814082	ucdt	Shotgun: Mauler S6
1861017523	ucdt	Applies a decal to your vehicle. NC use only.
1861286479	ucdt	Flash Rhino Hubcaps
1861351674	ucdt	Extended Magazine
1861473167	ucdt	The Skyguard Turret fires specialized flak ammunition into the sky which explodes in the vicinity of passing aircrafts
1861764424	ucdt	TR Pistol Clip Descrip
1861858600	ucdt	Apply the Amerish Brush camo pattern to your armor. All factions can use this gear.
1861962287	ucdt	California Scrub Armor Camo
1861984950	ucdt	TR: LMG Decal
1862370420	ucdt	Customize your ground vehicle by adding a Chrome Flaming Skull Hood Ornament. All factions can use this gear.
1862380288	ucdt	Regions
1862765855	ucdt	Number Four Decal
1862890974	ucdt	Operant 3 Decal
1862924915	ugdt	Razor Edge Armor Camo
1863068381	ucdt	NS-10 Burster: Copper Medal
1863117704	ucdt	TAR-S: Gold Medal
1863384212	ugdt	Black Flames Camo
1863396135	ugdt	Rhino Hood Ornament
1863436915	ucdt	NC-E001 Standard Helmet
1863461695	ucdt	Applies an MLG decal to your armor.
1863519753	ucdt	Vehicle Horn Magrider 01 Desciption
1863631324	ucdt	M60-A Bulldog: Copper Medal
1863912882	ucdt	Kill Streak Bonus
1864207544	ucdt	Hubcaps VS005 (DNT)
1864434247	ucdt	The pink laser sight increases accuracy when firing from the hip.
1864550531	ucdt	Hitman: Auraxium Medal
1864580459	ucdt	Proton F-EMP
1864829653	ucdt	Goliath Hubcaps
1865029741	ucdt	Test Bundle 7 Please Ignore
1865183528	ucdt	Passenger Kill Share - Phalanx
1865279017	ucdt	Secondary Weapon
1865417054	ugdt	Nano-Regen Device 6
1865473189	ucdt	Solstice SF: Silver Medal
1865553260	ucdt	Join an outfit to work together as a larger team.  Outfit members can be identified by a tag in their name, such as [TAG].
1865638219	ucdt	Ammo 01
1866077997	ucdt	Apply the Cracked Earth camo pattern to your weapon. NC use only.
1866224727	ucdt	Ensign 5 Decal
1866297696	ucdt	FIRE SPRSN
1866410356	ucdt	TRAP-M1: Gold Medal
1866543799	ugdt	Brazil Vehicle Decal
1866592211	ucdt	Can you get me put back together?
1866628101	ucdt	Ammunition Package - Tool 1 - Add Range Description
1866778512	ucdt	Headhunter Armor Camo
1866811445	ucdt	The Hornet Missiles are laser guided and will fly towards the pilot's crosshairs.  NC use only.
1867288646	ucdt	P2-120 AP: Silver Medal
1867461562	ucdt	Increases the amount of damage the deployment shield can withstand by 50%.
1867536260	ucdt	Earn an Auraxium Medal on 5 different carbines.
1867573108	ucdt	External Fuel Tanks maximum afterburner fuel capacity bonus increased to 80%.
1867689566	ucdt	AMR-66
1867700806	ucdt	This exclusive decal is granted to the North American champions for Season 1 of PS2 Community Clash.
1867715137	ucdt	Carbine: Solstice Burst
1867785831	ucdt	Cockpit: Green Olive Decal
1867790035	ucdt	Increases the maximum ammo capacity of the weapon by 24 rounds.
1867825724	ucdt	Apply the single use Indar Savanna camo pattern to your armor. VS use only. Single use camo can only be applied to one loadout one time and must be used on this character.
1867840930	ucdt	Minotaur: Gold Medal
1867936206	ucdt	Legate 3 Decal
1868162029	ugdt	RTA Reflex Sight (1x) - Open Cross
1868213046	ucdt	Mustang Air Hammer
1868556363	ucdt	Squad Waypoint
1868617243	ucdt	FIX
1868763352	ucdt	Holiday Ornament Vehicle Decal
1868926791	ucdt	Apply the single use Indar Canyons v1 camo pattern to your armor.
1869002963	ucdt	Improved speed and acceleration.  (More effective than previous rank)
1869204070	ugdt	Kepler Helmet
1869242819	ucdt	You
1869621689	ucdt	TMG-50: Gold Medal
1869623989	ucdt	A40-F Ranger
1869629235	ucdt	An under barrel grenade launcher weapon attachment.
1869652172	ucdt	Reduces the lock on time of the missile launcher by 10%.
1869670938	ucdt	Racer High Speed Chassis 3
1869859155	ucdt	The9 Placeholder
1869898145	ucdt	Gauss Compact S: Auraxium Medal
1869956718	ucdt	Vehicle Mouse Sensitivity
1869960943	ucdt	Gravel Material Platform
1869965538	ucdt	Squad Leader Voice Chat
1870055600	ucdt	4x Zoom Optics
1870376981	ucdt	Platoon Waypoint
1870466876	ugdt	Archon 4 Decal
1870502845	ucdt	Gambler Weapon Camo
1870568144	ugdt	Sunderer Boar Grill
1870614958	ucdt	Muck
1870695393	ucdt	Archon 2 Decal
1870775088	ucdt	Facility Capture
1870794280	ucdt	Adds orange chassis lights to the under carriage of the Sunderer. TR use only.
1870802309	ucdt	Sirius SX12: Gold Medal
1870902078	ucdt	SMG Expert
1871082940	ucdt	Applies a camo to your character. TR use only.
1871322636	ucdt	Launchers
1871367770	ucdt	Customize your ground vehicle by adding a "Q" Hood Ornament.
1871426449	ucdt	Shotgun Kills
1871445545	ucdt	Delete - TR Sniper Ability
1871453085	ucdt	Flash Cyan Blinking Lumiball
1871749458	ucdt	Rebirth 1 Description (14043) (DNT)
1871762754	ucdt	Carnage AR: Auraxium Medal
1871781837	ucdt	Apply the single use Indar Canyons v1 camo pattern to your weapon. TR use only. Single use camo can only be applied to one loadout one time and must be used on this character.
1871854686	ucdt	Harasser
1871870867	ucdt	Hubcaps 017 (DNT)
1871926696	ucdt	Forward Grip Attachment 01 description
1872005386	ucdt	Turning this on will enable in game voice chat between you and other players.
1872016658	ucdt	FACILITIES DEFENDED
1872360842	ucdt	Corvus VA55: Copper Medal
1872439997	ucdt	Green Flash Chassis Lights
1872510158	ucdt	Apply the single use Zebra camo pattern to your vehicle. TR use only. Single use camo can only be applied to one loadout one time and must be used on this character.
1872527330	ucdt	Reaver DiveStrike Siren
1872566450	ucdt	Liberator VS Certification Tree Description
1872656275	ucdt	Wraith Cloaking Device 5
1873029597	ucdt	Harasser Rhino Hubcaps
1873097123	ugdt	Scythe
1873229500	ucdt	Giraffe Camo
1873300564	ucdt	Spot an enemy soldier.
1873515429	ucdt	Setting an overall quality will change all of the options below to the same setting value.
1873537353	ucdt	Belgium Vehicle Decal
1873679601	ucdt	Apply the Indar Scrub camo pattern to your armor. All factions can use this gear.
1873909881	ucdt	Precision Bomber Airframe 1
1873969533	ucdt	Cygnus: Auraxium Medal
1874144477	ucdt	AU 04
1874389561	ucdt	Apply the Petal camo pattern to your armor. NC use only.
1874422250	ucdt	Skyguard + M12 Kobalt
1874430747	ucdt	Reduces the lock on time of the missile launcher by 5%.
1874446532	ucdt	NC LMG Group
1874534813	ucdt	Increases the maximum ammo capacity of the weapon by 20 shells.
1874728648	ucdt	Saron Laser Cannon: Copper Medal
1874842869	ucdt	Increases the maximum ammo capacity of the weapon by 30 rockets.
1874864460	ucdt	Flash Vertigo Hubcaps
1875066990	ucdt	Spotted an enemy fighter.
1875069030	ucdt	M60-A Bulldog: Gold Medal
1875170394	ugdt	Resource Boost - 1 Day
1875191092	ugdt	"E" Gold Hood Ornament
1875202850	ucdt	Sunderer M12 Kobalt [Front]
1875212220	ugdt	Adrenaline Shield
1875578563	ucdt	Decreases the time taken to reload weapon by 0.4 seconds.
1875799403	ugdt	EOD HUD III
1875819689	ucdt	AV Mine Detonates, dealing heavy damage
1876169552	ucdt	Increases the top speed of the Lightning by 4 KPH.
1876187801	ucdt	Decreases the time taken to reload weapon by 0.3 seconds.
1876468830	ugdt	Captain 3 Decal
1876475362	ucdt	Unlocks the G-AMS, allowing the Galaxy to deploy into a respawn location.
1876584959	ucdt	Decreases the time taken to reload weapon by 0.1 seconds.
1876885788	ucdt	Sgt. 1st Class 2 Decal
1876988446	ucdt	Proton FPC
1877547068	ucdt	C150 Dalton: Silver Medal
1877590773	ucdt	H-V45: Copper Medal
1877595554	ucdt	Master Sgt. 3 Decal
1877640023	ucdt	Increases the maximum ammo capacity of the weapon by 64 rounds.
1877712479	ucdt	Improves the efficiency of the Nanite emitters, increasing the  maximum duration the shield can remain active to 10 seconds.
1877775181	ucdt	C-4: Auraxium Medal
1877775935	ucdt	Super Charger
1877935515	ucdt	Vehicle Handling 3
1878135620	ucdt	Ranger
1878157633	ucdt	Braking Force 5
1878175485	ucdt	Bacon Armor Camo
1878261113	ucdt	Smoke Screen 2
1878293644	ucdt	Apply the Cracked Earth camo pattern to your vehicle. TR use only.
1878413570	ucdt	Seek and destroy pumpkins on Hossin
1878507509	ucdt	Increases the maximum ammo capacity of the weapon by 2250 rounds.
1879041820	ucdt	Parallax VX3: Gold Medal
1879083598	ucdt	Insert
1879267626	ucdt	Luminar Helmet
1879274825	ucdt	Vehicle Equipment
1879472542	ucdt	Adds Hubcaps 019 to your Sunderer. (DNT)
1879825080	ucdt	TR's Perfect SMG Description
1879921170	ucdt	Angry Face Decal
1879962792	ucdt	This customization adds a Dark Green decal to the cockpit glass. All factions can use this gear.
1879992330	ucdt	Customize your ground vehicle by adding a "L" Hood Ornament.
1880031427	ucdt	Melee Booster 2 (11116) (DNT)
1880070145	ucdt	VX6-7: Silver Medal
1880072149	ucdt	NC: Assault Rifle Decal
1880144014	ucdt	L100 Python HEAT: Gold Medal
1880196850	ucdt	Heavy Assault is amazing
1880280697	ucdt	Gauss Compact S: Gold Medal
1880363970	ugdt	Vehicle Ammo Test Ability
1880533529	ucdt	Adds Hubcaps 030 to your Sunderer. (DNT)
1880738910	ugdt	Windhelm
1880841971	ucdt	Increases the maximum ammo capacity of the weapon by 80 rockets.
1881017606	ucdt	Cockpit: Dark Red Decal
1881244255	ugdt	Resist Shield 4
1881481942	ucdt	TX1 Repeater: Copper Medal
1881523757	ugdt	C75 Viper
1881761390	ucdt	Advanced Shield Capacitator 2 (11057) (DNT)
1881819247	ugdt	Cockpit: Olive Glass
1881835102	ucdt	Mosquito Glowing White Glass Decal
1881863552	ugdt	NS Decimator
1881899208	ucdt	STOP KILLING YOURSELF
1882105635	ucdt	Adds 6 rounds to the default magazine size.
1882170385	ucdt	The Xiphos Phalanx Turret is armed with two high accuracy gatling guns that are capable of shredding infantry.
1882222650	ucdt	Hades VSH4: Gold Medal
1882344173	ucdt	Gauss Rifle Burst: Auraxium Medal
1882486914	ucdt	Desert Scrub v1
1882727115	ucdt	AMR-66 
1882742631	ucdt	SESSION STATS
1882811692	ucdt	Single Use Indar Dry Ocean Vehicle Camo
1882920437	ucdt	Nebula: Copper Medal
1882987699	ucdt	METERS
1883365533	ucdt	[*target*] has left the platoon.
1883387381	ucdt	Leafy Jungle Armor Camo
1883391275	ucdt	Change to Seat 10
1883466036	ugdt	Dark Wave Camo
1883487406	ucdt	Harbinger 5 Decal
1883570882	ucdt	Upgrade Now!
1883599559	ucdt	Beeblebrox
1884028919	ucdt	Revival Hood Ornament
1884035219	ucdt	This customization adds a Broken Glass decal to the cockpit glass. All factions can use this gear.
1884058986	ucdt	Orion VS54: Gold Medal
1884096574	ucdt	Comet VM2: Silver Medal
1884109001	ucdt	The9 Placeholder
1884453782	ucdt	We've destroyed the Eastern SCU!
1884856512	ucdt	T1S Cycler SB: Copper Medal
1884903350	ucdt	Automatic
1884956941	ucdt	SELECT %0 EQUIPMENT
1884992628	ucdt	Chrome Smiley Face Hood Ornament
1885082534	ugdt	Symbiotic Healing 3
1885145003	ucdt	Squad Shield Repair
1885216200	ucdt	#count([*cert_points*])
1885349495	ucdt	11/14 VS IOTD
1885645370	ucdt	Hover Stability Airframe 2
1885730747	ucdt	A prime example of superior alien technology.  VS use only.
1885894792	ugdt	Cockpit: Grey Decal
1886209804	ucdt	Hunter QCX-P: Ribbon
1886296276	ucdt	VS-Nose Cannon [Primary]
1886789145	ucdt	Grey Vehicle Camo
1886828943	ucdt	Summer Fun
1886986446	ucdt	The capture status shows a bar which represents capture progress. Below the bar is a time estimate for when the capture will be completed for the capturing empire.
1887010418	ucdt	Mosquito Air Brake - Level 2
1887043572	ucdt	Tank Rotation 3
1887079810	ucdt	The Light PPA is a slow-firing plasma cannon that inflicts massive damage at close range. VS use only.
1887265362	ucdt	Sunderer Gold Havoc Shield
1887427829	ucdt	Increases the time it takes to lock-on to the vehicle by 2 seconds and prevents the vehicle from automatically appearing to hostiles based on proximity or radar detection.
1887574656	ucdt	Nova: Copper Medal
1887600504	ucdt	No Data Available
1887605181	ucdt	Yellow Sunderer Chassis Lights
1887610876	ucdt	Indar Savanna
1887618371	ucdt	Customize your Flash with this purple blinking antenna ball. TR use only.
1887637986	ucdt	The objective is ours!
1887779945	ugdt	Jump Jets 4
1887843219	ucdt	Increases the maximum ammo capacity of the weapon by 12 rockets.
1887934111	ucdt	The Vanu Sovereignty has defended Peris!
1888111586	ucdt	Searchlights
1888133421	ucdt	Reduce the acquire timer of the Galaxy for 1 hour. Rank 12 required.
1888263500	ucdt	TDC-8 (Right)
1888273514	ucdt	SOAS-20: Gold Medal
1888319859	ugdt	TRAC-5
1888651523	ugdt	Resource Cap Buff 50%
1888864327	ucdt	Mineguard Item
1888904393	ucdt	The LA1 Anchor was designed for the mobile NC soldier. It features a medium rate of fire, high damage, and a 50 round drum magazine that is quick to reload. NC use only.
1889217405	ucdt	Adds 2 rounds to the default magazine size.
1889586227	ugdt	Flash Bumper VS006
1889654012	ucdt	Adds hubcaps to the Harasser. NC use only.
1889835437	ucdt	Black Armor Camo
1890271245	ucdt	Sniper: Kill 250 enemy infantry
1890638872	ucdt	Sorry.
1890647256	ucdt	Decreases the time taken to reload weapon by 0.5 seconds.
1890713692	ugdt	Sword and Shield 
1891002483	ucdt	Adds 3 rounds to the default magazine size.
1891182794	ucdt	Apply the Alpha Squad pattern to your weapon.
1891226399	ucdt	Spotted a hostile engineer.
1891353428	ucdt	Increases the amount of ammunition in each magazine by 50%.
1891642132	ucdt	ACCURACY
1891642140	ucdt	NC6S Gauss SAW S: Copper Medal
1891750231	ucdt	Decal
1891898755	ucdt	Peregrine NMG 1
1891908178	ucdt	Single Use Sandy Scrub Weapon Camo
1891979498	ugdt	Flash Bumper NC005
1892010823	ucdt	Nanites constantly repair damage over time at a rate of 3.57% every 5 seconds.  Damage disables auto repair for 12 seconds.
1892018440	ucdt	I am in your debt.
1892106010	ucdt	Revives fallen allies around the Combat Medic. 
1892123924	ucdt	Apply the single use India Scrub camo pattern to your weapon. TR use only. Single use camo can only be applied to one loadout one time and must be used on this character.
1892149338	ucdt	Reduces the time before shields start recharging after taking damage to 7 seconds.
1892528825	ugdt	Gear
1892653875	ucdt	Heroic Boost - 1 Day
1892688722	ucdt	M28 Hailstorm
1892799287	ucdt	Advanced Shield Capacitor
1893140671	ucdt	INTERFACE
1893237426	ucdt	Hubcaps 007 (DNT)
1893294494	ucdt	Striker ADW
1893312465	ugdt	Raider 5 Decal
1893371504	ucdt	TR: Chain Gun Decal
1893408352	ucdt	Primarch 3 Decal
1893433508	ucdt	GRENADE
1893528812	ucdt	Reduces the acquire timer of the Prowler by 270 seconds.
1893589440	ucdt	To change classes, interact with an equipment terminal, then select the class you'd like to use on the left side of the menu. To equip that class click the equip button.
1893668178	ucdt	GUNNER WEAPON:  Saron HRB
1893807725	ucdt	Increases the Nano-Regen Device's health regeneration duration to 8 seconds.
1894293524	ucdt	Further increases the efficiency of the MAX's JS236 capacitor allowing it to recharge at a faster rate.
1894745972	ucdt	AP Grenade Launcher Attachment Description
1894751345	ucdt	Clip 01 Description
1894898937	ucdt	Nanites constantly repair damage over time at a rate of 3.33% every 1 seconds.  Damage disables auto repair for 12 seconds.
1895106704	ucdt	Gunner 2 Decal
1895164769	ucdt	Searhus TR Warpgate
1895221059	ucdt	Holo Sight
1895278793	ucdt	The Illuminated Skull Helmet causes terror in those unfortunate enough to oppose its wearer. TR use only.
1895385448	ugdt	Harbinger Helmet
1895878493	ugdt	Gunner 3 Decal
1896107416	ucdt	Frag Grenade: Silver Medal
1896309162	ucdt	Apply the Petal camo pattern to your weapon. NC use only.
1896380056	ucdt	Pulsar C: Copper Medal
1896414798	ucdt	Agile Shield 4
1896423000	ucdt	Anti Vehicle Grenade: Silver Medal
1896914824	ucdt	MAX Drakon Armor
1897038037	ucdt	Reduces the acquire timer of the Mosquito by 120 seconds.
1897200021	ucdt	Orange Sunderer Chassis Lights
1897425514	ucdt	Commander 3
1897709560	ucdt	Reduces damage taken from anti-tank mines by 75%.
1898110755	ucdt	Daedalus: Copper Medal
1898133343	ucdt	Increases the weapon's accuracy
1898303352	ucdt	MRC3 Mercy (Left)
1898365798	ucdt	Next Rank: Repairs 5.83% every 5 seconds.
1898367852	ucdt	Infantry Weapons
1898425247	ucdt	Adds white chassis lights to the under carriage of the Magrider. VS use only.
1898441470	ucdt	The smart-choke tightens pellet spread when firing while aimed, but decreases spread when firing from hip.
1898578650	ucdt	Xiphos: Silver Medal
1898650566	ugdt	Crossed Shotguns Hood Ornament
1898665299	ucdt	Full Screen
1898950156	ucdt	The EW Mark I-Q Rapid Laser is a variant of the Mark I Rapid Laser modified to fit a Flash.  It is well suited at taking out enemy personnel but lacks the power needed to penetrate heavy armor.
1898977037	ucdt	Certifications related to all hand grenades
1899081453	ugdt	Kill Streak Vehicle Decal
1899085985	ucdt	Specialization
1899108188	ucdt	Proton II PPA: Silver Medal
1899342698	ucdt	SABR-13: Silver Medal
1899688606	ucdt	H-V45: Silver Medal
1899811698	ucdt	M3 Pounder HEG
1899884851	ucdt	POPULATION
1900217618	ucdt	Holiday Sleigh Bells Horn
1900250896	ucdt	Lightning Strike Camo
1900341697	ucdt	Magrider Proton II PPA [Gunner]
1900770846	ucdt	SEND MESSAGE
1900867556	ucdt	Allows the Engineer to use the  Proximity mine
1901066850	ucdt	Customize your ground vehicle by adding a Rank 100 Hood Ornament. VS use only.
1901116568	ucdt	Jump Jets 6
1901390634	ucdt	Permission to lose this fight is denied!
1901767089	ucdt	Microphone volume is low.
1901829062	ucdt	Adds 12 rounds to the default magazine size.
1901930337	ucdt	Increases the power of the deployment shield by 20%.
1902160830	ugdt	Hyena Missile Launcher
1902328318	ucdt	[ %0 ]
1902522996	ucdt	Test Server 05
1902837770	ucdt	The vehicle pad is where enemy vehicles appear
1902849835	ucdt	Carbine: LC2 Lynx
1902871867	ucdt	Visual on Vanu hostiles.
1903023856	ucdt	SQUAD/PLATOON
1903262290	ucdt	Applies a decal to your vehicle. VS use only.
1903263799	ucdt	Visual on hostile engineer.
1903371009	ucdt	Increases non-MAX hold breath duration by 50%.<font color="#dc9c36"><br><br>Tier 2 implant.<br>Uses 0.75 energy per second.</font>
1903615506	ugdt	Netherlands Armor Decal
1903684752	ucdt	VS - Auto-Pistol - Mid - V2 Description(Delete Me -BB)
1904063797	ucdt	Increases the maximum ammo capacity of the weapon by 140 rounds.
1904166870	ucdt	C-4 Explosive
1904387078	ucdt	M12 Kobalt: Gold Medal
1904592419	ucdt	Medic Illuminated Skull Helmet
1904602075	ugdt	External Afterburner Fuel Tanks
1904626336	ucdt	Searhus.SO.17
1904628619	ucdt	Triangulate Weapon Camo
1905066453	ucdt	PLAYBACK
1905164142	ucdt	Single Use Indar Plateau Camo
1905214603	ucdt	Restoration Kit
1905303858	ucdt	Lock on Time 3
1905338268	ucdt	Infiltration Hardsuit II
1905360528	ucdt	African Forest
1905532404	ucdt	Advanced Requisition
1905544206	ucdt	Earn ground vehicle kills.
1905639456	ucdt	VS: MAX: TBD: Description
1906006838	ucdt	Repairs ally vehicles within 30 meters of the Sunderer.
1906212029	ucdt	M20 Drake: Auraxium Medal
1906566023	ucdt	Adds 9 rounds to the default magazine size.
1906762780	ucdt	Major 2
1906977153	ucdt	Unlocked
1907013010	ugdt	Extractor Helmet
1907204693	ucdt	Bronze Medal
1907225546	ucdt	Smoke Screen 3
1907419520	ugdt	Basecam Vehicle Camo
1907661955	ucdt	Wearable by all classes. All factions can use this gear.
1907695256	ucdt	Orphaned - Post Launch - Do not translate.  Liberator Inertial Dampener - Level 5
1907852227	ucdt	Sweet Destruction Vehicle Decal
1907955437	ucdt	Galaxy A30 Walker [Tail]
1908222731	ucdt	Tires
1908246440	ucdt	Increases health by 8%
1908489957	ucdt	A30 Walker: Auraxium Medal
